시도명,시군구명,의료기관종별,의료기관명,개설구분,개설연도,입원실,병상,연락처,응급의료센터지정,소재지도로명주소,경도,위도,거리(km)
강원특별자치도,고성군,의원,서울의원,개인,1989,0,0,033-682-2474,비지정,강원특별자치도 고성군 거진읍 거진길 20,128.4540399,38.44570977,108.45
강원특별자치도,고성군,한의원,호산한의원,개인,1996,0,0,033-681-6260,비지정,강원특별자치도 고성군 간성읍 간성로 62,128.4682292,38.37951265,107.72
강원특별자치도,고성군,치과병원,바른치과병원,개인,1998,0,0,033-681-1877,비지정,강원특별자치도 고성군 간성읍 간성로 24,128.4723616,38.37911033,108.06
강원특별자치도,고성군,의원,박희홍의원,개인,1999,0,0,033-682-8282,비지정,강원특별자치도 고성군 거진읍 거탄진로 137,128.4557426,38.4470871,108.64
강원특별자치도,고성군,의원,한림의원,개인,2001,0,0,033-682-7575,비지정,강원특별자치도 고성군 간성읍 간성로 56,128.4688246,38.37947655,107.77
강원특별자치도,고성군,의원,세브란의원,개인,2001,0,0,033-682-7755,비지정,강원특별자치도 고성군 거진읍 거진시장길 11,128.4548789,38.44756851,108.58
강원특별자치도,고성군,한의원,고성우리한의원,개인,2006,0,0,033-682-9119,비지정,강원특별자치도 고성군 거진읍 거탄진로 110,128.4542035,38.4449549,108.44
강원특별자치도,고성군,치과병원,강치과병원,개인,2007,0,0,033-681-7528,비지정,강원특별자치도 고성군 간성읍 간성로 34,128.4715739,38.37908372,107.99
강원특별자치도,고성군,치과병원,명인치과병원,개인,2007,0,0,033-681-7528,비지정,강원특별자치도 고성군 간성읍 간성로 50,128.4696203,38.37934129,107.83
강원특별자치도,고성군,의원,제일의원,개인,2013,0,0,033-681-7582,비지정,강원특별자치도 고성군 간성읍 간성로 24,128.4722739,38.37912716,108.05
강원특별자치도,고성군,한의원,중국한의원,개인,2013,0,0,033-681-8838,비지정,강원특별자치도 고성군 간성읍 간성로 34,128.4715739,38.37908372,107.99
강원특별자치도,고성군,치과병원,고성 좋은 치과병원,개인,2013,0,0,033-682-7888,비지정,강원특별자치도 고성군 거진읍 거진길 37-1,128.4547341,38.44725131,108.56
강원특별자치도,고성군,의원,우리내과의원,개인,2013,0,0,033-822-2008,비지정,강원특별자치도 고성군 거진읍 거진길 38,128.4547538,38.44698033,108.55
강원특별자치도,고성군,의원,유정형외과의원,개인,2014,0,0,033-681-8372,비지정,강원특별자치도 고성군 거진읍 거진길 53,128.4558441,38.44842941,108.69
강원특별자치도,고성군,의원,수안의원,개인,2014,0,0,033-681-9075,비지정,강원특별자치도 고성군 간성읍 간성로 23,128.472586,38.37867685,108.07
강원특별자치도,고성군,치과병원,미소치과병원,개인,2016,0,0,033-681-2875,비지정,강원특별자치도 고성군 간성읍 간성로 54-1 (수복상사),128.4690321,38.37942855,107.78
강원특별자치도,고성군,건강생활지원센터 ,고성군 건강생활지원센터,공립(시군구립),2017,0,0,033-680-3545,비지정,강원특별자치도 고성군 거진읍 벌평로 24,128.449411,38.453146,108.31
강원특별자치도,동해시,한의원,수강한의원,사립,1966,0,0,033-533-1285,비지정,강원특별자치도 동해시 일출로 2-4 (발한동),129.1092693,37.5492939,174.95
강원특별자치도,동해시,한의원,익수당한의원,사립,1968,0,0,033-534-2275,비지정,강원특별자치도 동해시 중앙로 175 (천곡동),129.1169647,37.5166679,177.03
강원특별자치도,동해시,한의원,동광한의원,사립,1968,0,0,033-535-3870,비지정,강원특별자치도 동해시 발한로 204-1 (발한동),129.1089481,37.5477057,175.0
강원특별자치도,동해시,약국,은광약국,사립,1973,0,0,033-531-3585,비지정,강원특별자치도 동해시 발한로 236-1 (발한동),129.1078221,37.55029501,174.79
강원특별자치도,동해시,약국,신신약국,사립,1975,0,0,033-531-6457,비지정,강원특별자치도 동해시 일출로 88 (묵호진동),129.1172334,37.55152541,175.5
강원특별자치도,동해시,약국,광제약국,사립,1978,0,0,033-532-4109,비지정,강원특별자치도 동해시 송정중앙로 59 (송정동),129.1260016,37.49881361,178.57
강원특별자치도,동해시,약국,금강약국,사립,1978,0,0,033-533-2309,비지정,강원특별자치도 동해시 발한로 180 (발한동),129.1062887,37.54685931,174.82
강원특별자치도,동해시,약국,도미당약국,사립,1979,0,0,033-531-3583,비지정,강원특별자치도 동해시 발한로 202-2 (발한동),129.1088874,37.54758011,175.0
강원특별자치도,동해시,약국,강원약국,사립,1979,0,0,033-533-4373,비지정,강원특별자치도 동해시 중앙로 223 (천곡동),129.1088874,37.54758011,175.0
강원특별자치도,동해시,약국,현대프라자약국,사립,1980,0,0,033-531-3193,비지정,강원특별자치도 동해시 향로복개로 2 (발한동),129.1021317,37.54160011,174.71
강원특별자치도,동해시,보건소,동해시보건소,시립,1980,0,0,033-520-7200,비지정,강원특별자치도 동해시 천곡로 100-2 (천곡동),129.1171111,37.5227764,176.76
강원특별자치도,동해시,병원,의료법인 동해동인병원,사립,1983,83,399,033-532-3006,지정,강원특별자치도 동해시 하평로 26 (평릉동),129.1073994,37.5301401,175.65
강원특별자치도,동해시,병원,근로복지공단 동해병원,공립,1983,72,355,033-530-3100,지정,강원특별자치도 동해시 하평로 11 (평릉동),129.1077852,37.5313691,175.62
강원특별자치도,동해시,치과병원,고헌주치과병원,사립,1983,0,0,033-533-0003,비지정,강원특별자치도 동해시 발한로 206 (발한동),129.1089583,37.5478561,174.99
강원특별자치도,동해시,치과병원,태도치과병원,사립,1984,0,0,033-531-8880,비지정,강원특별자치도 동해시 송정중앙로 11 (송정동),129.1150365,37.5228564,176.59
강원특별자치도,동해시,치과병원,박치과병원,사립,1986,0,0,033-533-2875,비지정,강원특별자치도 동해시 천곡로 86-2 (천곡동),129.1150365,37.5228564,176.59
강원특별자치도,동해시,의원,오형균정형외과의원,사립,1987,19,29,033-533-3505,비지정,강원특별자치도 동해시 발한로 104 (발한동),129.1021443,37.5413017,174.73
강원특별자치도,동해시,약국,옵티마북삼약국,사립,1988,0,0,033-522-1596,비지정,강원특별자치도 동해시 지양길 2-1 (효가동),129.1102678,37.49751221,177.37
강원특별자치도,동해시,약국,희망약국,사립,1988,0,0,033-535-0628,비지정,"강원특별자치도 동해시 천곡로 86-2, 110호 (천곡동, 대륜빌딩)",129.1150365,37.52285641,176.59
강원특별자치도,동해시,의원,한소아과의원,사립,1988,0,0,033-531-6247,비지정,강원특별자치도 동해시 천곡로 56 (천곡동),129.1111702,37.5236488,176.24
강원특별자치도,동해시,한의원,원강한의원,사립,1988,0,0,033-532-1054,비지정,강원특별자치도 동해시 천곡로 55 (천곡동),129.1114278,37.5241618,176.24
강원특별자치도,동해시,의원,이신경과의원,사립,1990,0,0,033-532-3006,비지정,강원특별자치도 동해시 천곡로 52 (천곡동),129.1109061,37.5237657,176.22
강원특별자치도,동해시,의원,심내과의원,사립,1990,0,0,033-532-3777,비지정,"강원특별자치도 동해시 천곡로 50, 2층 (천곡동, 삼성빌딩)",129.1106637,37.5238221,176.2
강원특별자치도,동해시,의원,서외과의원,사립,1991,5,19,033-521-7180,비지정,강원특별자치도 동해시 동해대로 5007 (효가동),129.1037765,37.4908014,177.17
강원특별자치도,동해시,약국,명진약국,사립,1991,0,0,033-533-6171,비지정,강원특별자치도 동해시 발한로 69 (부곡동),129.1015381,37.53854841,174.8
강원특별자치도,동해시,의원,박원일마취통증의학과의원,사립,1992,0,0,033-522-2770,비지정,강원특별자치도 동해시 공단1로 7-11 (구미동),129.1409672,37.4710207,181.07
강원특별자치도,동해시,의원,탁내과의원,사립,1993,0,0,033-522-4341,비지정,"강원특별자치도 동해시 천곡로 68, 204호 (천곡동)",129.1263183,37.4945982,178.79
강원특별자치도,동해시,의원,백신경외과의원,사립,1994,10,26,033-521-0266,비지정,강원특별자치도 동해시 동해대로 5461 (평릉동),129.1044996,37.5296005,175.44
강원특별자치도,동해시,약국,태화약국,사립,1994,0,0,033-531-8642,비지정,강원특별자치도 동해시 중앙로 180 (천곡동),129.1171757,37.51724341,177.02
강원특별자치도,동해시,약국,하나약국,사립,1995,0,0,033-534-7702,비지정,"강원특별자치도 동해시 삼화로 9-1 (이로동, 하나약국)",129.0683771,37.48733431,174.51
강원특별자치도,동해시,치과병원,최진희치과병원,사립,1995,0,0,033-521-2279,비지정,강원특별자치도 동해시 대학로 20 (천곡동),129.1090068,37.4863175,177.8
강원특별자치도,동해시,의원,고산부인과의원,사립,1996,6,9,033-535-5528,비지정,강원특별자치도 동해시 한섬로 125 (천곡동),129.1174935,37.5218627,176.84
강원특별자치도,동해시,약국,동서약국,사립,1996,0,0,033-521-2468,비지정,강원특별자치도 동해시 오일장길 32 (북평동),129.1260046,37.48244171,179.34
강원특별자치도,동해시,의원,이이비인후과의원,사립,1996,0,0,033-532-4600,비지정,"강원특별자치도 동해시 청운1길 51, 2층 (쇄운동, 백봉빌딩)",129.1088477,37.4862613,177.79
강원특별자치도,동해시,치과병원,천곡치과병원,사립,1996,0,0,033-533-7551,비지정,강원특별자치도 동해시 한섬로 66 (천곡동),129.1110317,37.5198793,176.4
강원특별자치도,동해시,의원,이승재내과의원,사립,1996,0,0,033-535-7501,비지정,강원특별자치도 동해시 동굴로 106 (천곡동),129.1157048,37.5175195,176.89
강원특별자치도,동해시,치과병원,장창수치과병원,사립,1997,0,0,033-522-2104,비지정,강원특별자치도 동해시 천곡로 59-1 (천곡동),129.1119696,37.5240801,176.29
강원특별자치도,동해시,의원,성심의원,사립,1997,0,0,033-531-6162,비지정,강원특별자치도 동해시 발한로 204 (발한동),129.1090069,37.5475465,175.01
강원특별자치도,동해시,치과병원,아름다운치과병원,사립,1997,0,0,033-532-9338,비지정,"강원특별자치도 동해시 중앙로 223, 3층 302호 (천곡동, 그린빌딩)",129.1144864,37.5205612,176.65
강원특별자치도,동해시,의원,임내과의원,사립,1997,0,0,033-533-2412,비지정,"강원특별자치도 동해시 효자남길 68, 2층동 (효가동)",129.1085724,37.4921936,177.48
강원특별자치도,동해시,의원,원플러스원비뇨기과의원,사립,1997,0,0,033-533-4767,비지정,"강원특별자치도 동해시 천곡로 76, 3층 (천곡동, 다나빌딩)",129.1132665,37.5228884,176.45
강원특별자치도,동해시,치과병원,연세치과병원,사립,1997,0,0,033-535-0096,비지정,강원특별자치도 동해시 중앙로 249 (천곡동),129.1134405,37.5227219,176.47
강원특별자치도,동해시,치과병원,김주선치과병원,사립,1997,0,0,033-535-3669,비지정,강원특별자치도 동해시 발한로 63 (부곡동),129.1019251,37.5380907,174.85
강원특별자치도,동해시,약국,온누리성모약국,사립,1998,0,0,033-522-1225,비지정,"강원특별자치도 동해시 청운1길 29, 1층 (동회동, 대동아파트 상가동)",129.1055386,37.48714471,177.48
강원특별자치도,동해시,약국,동해물약국,사립,1998,0,0,033-531-4822,비지정,강원특별자치도 동해시 일출로 15 (발한동),129.1096562,37.55058051,174.93
강원특별자치도,동해시,한의원,감초당한의원,사립,1998,0,0,033-535-5385,비지정,강원특별자치도 동해시 발한로 213-1 (발한동),129.1085445,37.5485681,174.93
강원특별자치도,동해시,의원,동해정형외과의원,사립,1999,8,29,033-530-2601,비지정,강원특별자치도 동해시 효자로 688 (효가동),129.1094885,37.4922058,177.56
강원특별자치도,동해시,한의원,광제한의원,사립,1999,0,0,033-521-7560,비지정,강원특별자치도 동해시 효자로 687-1 (효가동),129.1092171,37.4927399,177.51
강원특별자치도,동해시,의원,신소아청소년과의원,사립,1999,0,0,033-531-3900,비지정,"강원특별자치도 동해시 효자로 691 (효가동, 동성프라자), 308, 309호",129.1096877,37.4929049,177.54
강원특별자치도,동해시,의원,파티마의원,사립,1999,0,0,033-535-1120,비지정,"강원특별자치도 동해시 청운1길 29, 3층 (동회동, 대동현대쇼핑)",129.1077852,37.5313691,175.62
강원특별자치도,동해시,약국,한마음약국,사립,2000,0,0,033-521-9998,비지정,강원특별자치도 동해시 효자로 691 (효가동),129.1096877,37.49290491,177.54
강원특별자치도,동해시,약국,보생약국,사립,2000,0,0,033-532-4952,비지정,강원특별자치도 동해시 하평로 10 (평릉동),129.1061715,37.53088781,175.52
강원특별자치도,동해시,약국,영동약국,사립,2000,0,0,033-533-7702,비지정,강원특별자치도 동해시 중앙로 237 (천곡동),129.1137753,37.52203121,176.53
강원특별자치도,동해시,약국,금강산약국,사립,2000,0,0,033-535-2353,비지정,강원특별자치도 동해시 중앙로 231 (천곡동),129.1140946,37.52136591,176.58
강원특별자치도,동해시,약국,이화약국,사립,2000,0,0,033-535-5512,비지정,강원특별자치도 동해시 한섬로 125 (천곡동),129.1174935,37.52186271,176.84
강원특별자치도,동해시,약국,한빛약국,사립,2000,0,0,033-535-8060,비지정,강원특별자치도 동해시 중앙로 214 (천곡동),129.1157484,37.51991681,176.78
강원특별자치도,동해시,한의원,홍제한의원,사립,2000,0,0,033-522-3669,비지정,강원특별자치도 동해시 효자로 686-4 (효가동),129.1094068,37.4919515,177.56
강원특별자치도,동해시,의원,윤이비인후과의원,사립,2000,0,0,033-532-0558,비지정,강원특별자치도 동해시 중앙로 237 (천곡동),129.1137753,37.5220312,176.53
강원특별자치도,동해시,한의원,칠성한의원,사립,2000,0,0,033-532-7100,비지정,강원특별자치도 동해시 중앙로 223 (천곡동),129.1128112,37.5232342,176.4
강원특별자치도,동해시,한의원,한섬한의원,사립,2000,0,0,033-533-4322,비지정,강원특별자치도 동해시 한섬로 61-1 (천곡동),129.1108602,37.5205197,176.36
강원특별자치도,동해시,의원,홍정안외과의원,사립,2001,6,20,033-535-0959,비지정,"강원특별자치도 동해시 중앙로 237, 4층 (천곡동, 삼양골든상가)",129.1137753,37.5220312,176.53
강원특별자치도,동해시,약국,조은약국,사립,2001,0,0,033-532-0299,비지정,강원특별자치도 동해시 하평로 14 (평릉동),129.1064137,37.53089361,175.54
강원특별자치도,동해시,의원,Dr. 하석우의 한사랑의원,사립,2001,0,0,033-522-2244,비지정,"강원특별자치도 동해시 효자남길 16, 1층 (동회동, 월드상가)",129.1087511,37.4876841,177.71
강원특별자치도,동해시,한의원,경희약손한의원,사립,2001,0,0,033-522-4246,비지정,강원특별자치도 동해시 청운1길 52 (쇄운동),129.1089051,37.4859328,177.81
강원특별자치도,동해시,의원,이옥찬내과의원,사립,2001,0,0,033-533-9895,비지정,강원특별자치도 동해시 중앙로 249 (천곡동),129.1134405,37.5227219,176.47
강원특별자치도,동해시,치과병원,참조은치과병원,사립,2001,0,0,033-535-4500,비지정,강원특별자치도 동해시 중앙로 247 (천곡동),129.1135381,37.5225074,176.49
강원특별자치도,동해시,치과병원,중앙치과병원,사립,2001,0,0,033-535-5370,비지정,"강원특별자치도 동해시 천곡로 68, 203호 (천곡동, 현대코아)",129.1128112,37.5232342,176.4
강원특별자치도,동해시,치과병원,영동치과병원,사립,2002,0,0,033-521-1646,비지정,"강원특별자치도 동해시 효자남길 16, 2층 (동회동, 월드상가)",129.1087511,37.4876841,177.71
강원특별자치도,동해시,한의원,할아버지한의원,사립,2002,0,0,033-532-0065,비지정,강원특별자치도 동해시 중앙로 231 (천곡동),129.1140946,37.5213659,176.58
강원특별자치도,동해시,의원,연세의원,사립,2002,0,0,033-532-1275,비지정,강원특별자치도 동해시 발한로 180 (발한동),129.1062887,37.5468593,174.82
강원특별자치도,동해시,한의원,영동한의원,사립,2002,0,0,033-533-9955,비지정,강원특별자치도 동해시 발한로 125 (발한동),129.1018613,37.5436777,174.6
강원특별자치도,동해시,한의원,우리한의원,사립,2002,0,0,033-534-2875,비지정,"강원특별자치도 동해시 동해대로 5007, 2층 (효가동)",129.1100412,37.4930223,177.56
강원특별자치도,동해시,의원,그레이스산부인과의원,사립,2003,9,9,033-532-0050,비지정,"강원특별자치도 동해시 천곡로 86-2, 3층 (천곡동, 대륜빌딩)",129.1150365,37.5228564,176.59
강원특별자치도,동해시,약국,하나로약국,사립,2003,0,0,033-532-7978,비지정,강원특별자치도 동해시 천곡로 48 (천곡동),129.1105062,37.52388571,176.18
강원특별자치도,동해시,의원,열린이비인후과의원,사립,2003,0,0,033-522-1013,비지정,"강원특별자치도 동해시 천곡로 76, 2층 (천곡동)",129.1132665,37.5228884,176.45
강원특별자치도,동해시,의원,서울의원,사립,2003,0,0,033-530-2420,비지정,강원특별자치도 동해시 한섬로 15 (천곡동),129.1053173,37.5199212,175.94
강원특별자치도,동해시,의원,박정형외과의원,사립,2004,21,29,033-532-3032,비지정,강원특별자치도 동해시 동굴로 104 (천곡동),129.1155386,37.5174508,176.88
강원특별자치도,동해시,약국,정약국,사립,2004,0,0,033-522-0764,비지정,"강원특별자치도 동해시 효자남길 16, 1층 (동회동, 월드상가)",129.1087511,37.48768401,177.71
강원특별자치도,동해시,의원,동해약천온천실버타운의원,사립,2004,0,0,033-520-7220,비지정,강원특별자치도 동해시 석두골길 145 (망상동),129.0708868,37.5947304,169.89
강원특별자치도,동해시,의원,성모안과의원,사립,2004,0,0,033-521-1308,비지정,강원특별자치도 동해시 천곡로 76 (천곡동),129.1132665,37.5228884,176.45
강원특별자치도,동해시,치과병원,굿모닝치과병원,사립,2004,0,0,033-521-1575,비지정,"강원특별자치도 동해시 청운1길 50, 2층 (쇄운동)",129.1086923,37.4859195,177.79
강원특별자치도,동해시,한의원,북평해맑은한의원,사립,2004,0,0,033-521-2855,비지정,강원특별자치도 동해시 오일장1길 9 (구미동),129.1259415,37.4821576,179.35
강원특별자치도,동해시,의원,튼튼소아과의원,사립,2004,0,0,033-522-0755,비지정,강원특별자치도 동해시 천곡로 86-2 (천곡동),129.1055386,37.4871447,177.48
강원특별자치도,동해시,의원,북평의원,사립,2004,0,0,033-533-3356,비지정,강원특별자치도 동해시 전천로 303 (북평동),129.1247431,37.4831431,179.2
강원특별자치도,동해시,의원,누니부신피부과의원,사립,2004,0,0,033-535-3600,비지정,강원특별자치도 동해시 천곡로 68 (천곡동),129.1128112,37.5232342,176.4
강원특별자치도,동해시,약국,해맑은약국,사립,2005,0,0,033-535-3316,비지정,강원특별자치도 동해시 중앙로 249 (천곡동),129.1134405,37.52272191,176.47
강원특별자치도,동해시,한의원,중앙제일한의원,사립,2005,0,0,033-535-1136,비지정,강원특별자치도 동해시 천곡로 52 (천곡동),129.1109061,37.5237657,176.22
강원특별자치도,동해시,의원,이재웅성형외과의원,사립,2005,0,0,033-535-5315,비지정,"강원특별자치도 동해시 천곡로 61, 2층 (천곡동)",129.1120725,37.5239981,176.3
강원특별자치도,동해시,병의원,동해이레요양병원,사립,2006,17,124,033-533-7741,비지정,강원특별자치도 동해시 덕골길 76-40 (천곡동),129.0969169,37.5179281,175.36
강원특별자치도,동해시,병의원,한마음병원,사립,2006,24,113,033-533-8275,비지정,강원특별자치도 동해시 중앙로 210 (천곡동),129.1158673,37.5196976,176.8
강원특별자치도,동해시,약국,메디칼25시약국,사립,2006,0,0,033-534-1722,비지정,강원특별자치도 동해시 삼화로 16 (이로동),129.0675775,37.48724601,174.45
강원특별자치도,동해시,한의원,동해한의원,사립,2006,0,0,033-534-3541,비지정,"강원특별자치도 동해시 대학로 20, 501호 (천곡동, 명동빌딩)",129.1132355,37.5223273,176.47
강원특별자치도,동해시,약국,미소약국,사립,2007,0,0,033-521-3977,비지정,강원특별자치도 동해시 청운1길 51 (쇄운동),129.1088477,37.48626131,177.79
강원특별자치도,동해시,약국,연세약국,사립,2007,0,0,033-532-2500,비지정,"강원특별자치도 동해시 천곡로 68, 101호 (천곡동)",129.1128112,37.52323421,176.4
강원특별자치도,동해시,보건지소,삼화보건지소,시립,2007,0,0,033-533-1045,비지정,"강원특별자치도 동해시 무릉1길 10 (이로동, 삼화동주민센터)",129.0674739,37.4883895,174.39
강원특별자치도,동해시,의원,하나통증의학과의원,사립,2007,0,0,033-533-8275,비지정,강원특별자치도 동해시 중앙로 235 (천곡동),129.1158673,37.5196976,176.8
강원특별자치도,동해시,의원,꾸러기소아과의원,사립,2007,0,0,033-535-1515,비지정,강원특별자치도 동해시 중앙로 249 (천곡동),129.1134405,37.5227219,176.47
강원특별자치도,동해시,병의원,동해금강요양병원,사립,2008,20,99,033-520-7200,비지정,강원특별자치도 동해시 동해대로 5143 (효가동),129.1064729,37.5032592,176.8
강원특별자치도,동해시,약국,김약국,사립,2008,0,0,033-535-7010,비지정,강원특별자치도 동해시 충혼길 41 (천곡동),129.1158531,37.51760371,176.9
강원특별자치도,동해시,의원,서울베스트안과의원,사립,2008,0,0,033-522-5375,비지정,강원특별자치도 동해시 중앙로 237 (천곡동),129.1137753,37.5220312,176.53
강원특별자치도,동해시,의원,동해금강의원,사립,2009,7,29,033-533-2733,비지정,강원특별자치도 동해시 동해대로 5143 (효가동),129.1064729,37.5032592,176.8
강원특별자치도,동해시,약국,삼삼온누리약국,사립,2009,0,0,033-533-3993,비지정,"강원특별자치도 동해시 천곡로 52, 103호 (천곡동, 영동빌딩)",129.1109061,37.52376571,176.22
강원특별자치도,동해시,의원,누가이비인후과의원,사립,2010,3,3,033-531-0222,비지정,"강원특별자치도 동해시 한섬로 111-7, 3층 (천곡동, 현진빌딩)",129.1153111,37.5221546,176.65
강원특별자치도,동해시,약국,강남프라자약국,사립,2010,0,0,033-521-2277,비지정,강원특별자치도 동해시 동해대로 5133 (효가동),129.1079114,37.50294381,176.93
강원특별자치도,동해시,의원,이연수내과의원,사립,2010,0,0,033-532-6880,비지정,"강원특별자치도 동해시 중앙로 229, 2층 (천곡동)",129.1142114,37.5211612,176.6
강원특별자치도,동해시,치과병원,이플란트치과병원,사립,2010,0,0,033-533-2030,비지정,"강원특별자치도 동해시 중앙로 237, 3층 301-1호 (천곡동, 삼양골든빌딩)",129.1137753,37.5220312,176.53
강원특별자치도,동해시,의원,부곡의원,사립,2010,0,0,033-533-8181,비지정,강원특별자치도 동해시 발한로 69 (부곡동),129.1013864,37.5385489,174.79
강원특별자치도,동해시,약국,무지개약국,사립,2011,0,0,033-532-0609,비지정,"강원특별자치도 동해시 천곡로 76, 104호 (천곡동)",129.1132665,37.52288841,176.45
강원특별자치도,동해시,약국,건강약국,사립,2011,0,0,033-535-7525,비지정,"강원특별자치도 동해시 천곡로 68, 111호 (천곡동)",129.1128112,37.52323421,176.4
강원특별자치도,동해시,치과병원,정다운치과병원,사립,2011,0,0,033-533-0781,비지정,"강원특별자치도 동해시 발한로 179, 2층 (발한동)",129.1060124,37.5471529,174.78
강원특별자치도,동해시,약국,으뜸길약국,사립,2012,0,0,033-522-3868,비지정,강원특별자치도 동해시 효자로 690 (효가동),129.1097384,37.49220071,177.58
강원특별자치도,동해시,약국,한성약국,사립,2012,0,0,033-535-5320,비지정,강원특별자치도 동해시 발한로 209 (발한동),129.1085512,37.54833211,174.94
강원특별자치도,동해시,의원,아라한의원,사립,2012,0,0,033-522-3773,비지정,"강원특별자치도 동해시 중앙로 249, 4층 401호 (천곡동)",129.1134405,37.5227219,176.47
강원특별자치도,동해시,의원,김인수정형외과의원,사립,2012,0,0,033-530-3100,비지정,강원특별자치도 동해시 천곡로 86-2 (천곡동),129.1150365,37.5228564,176.59
강원특별자치도,동해시,치과병원,패밀리치과병원,사립,2012,0,0,033-533-3275,비지정,강원특별자치도 동해시 하평로 11 (평릉동),129.1138727,37.5218131,176.55
강원특별자치도,동해시,치과병원,드라마치과병원,사립,2012,0,0,033-533-7741,비지정,"강원특별자치도 동해시 천곡로 51, 2층 (천곡동)",129.1109865,37.5243074,176.2
강원특별자치도,동해시,치과병원,치아사랑치과병원,사립,2012,0,0,033-535-8075,비지정,"강원특별자치도 동해시 청운1길 51-1, 2층 (쇄운동)",129.1144864,37.5205612,176.65
강원특별자치도,동해시,약국,시네마약국,사립,2013,0,0,033-532-4488,비지정,강원특별자치도 동해시 한섬로 111-7 (천곡동),129.1153111,37.52215461,176.65
강원특별자치도,동해시,약국,그린옵티마약국,사립,2013,0,0,033-533-8441,비지정,강원특별자치도 동해시 한섬로 111-7 (천곡동),129.1153111,37.52215461,176.65
강원특별자치도,동해시,치과병원,예스치과병원,사립,2013,0,0,033-521-2805,비지정,강원특별자치도 동해시 한섬로  113-7 (천곡동),129.1160145,37.5222931,176.7
강원특별자치도,동해시,의원,연세진의원,사립,2013,0,0,033-532-8081,비지정,강원특별자치도 동해시 지양길 2-1 (효가동),129.1102678,37.4975122,177.37
강원특별자치도,동해시,의원,호재의원,사립,2013,0,0,033-533-3155,비지정,강원특별자치도 동해시 발한로 209 (발한동),129.1085512,37.5483321,174.94
강원특별자치도,동해시,의원,365사랑의원,사립,2013,0,0,033-533-3652,비지정,강원특별자치도 동해시 발한로  167-2 (발한동),129.1048355,37.5469261,174.7
강원특별자치도,동해시,의원,아이맘산부인과의원,사립,2014,9,9,033-535-6566,비지정,강원특별자치도 동해시 한섬로 113-7 (천곡동),129.1160145,37.5222931,176.7
강원특별자치도,동해시,치과병원,베네치아치과병원,사립,2014,0,0,033-532-5869,비지정,강원특별자치도 동해시 청운1길 47 (쇄운동),129.1084008,37.4863187,177.75
강원특별자치도,동해시,치과병원,우리가족치과병원,사립,2014,0,0,033-533-2804,비지정,강원특별자치도 동해시 중앙로 248 (천곡동),129.1145352,37.5227737,176.56
강원특별자치도,동해시,병의원,동해요양병원,사립,2015,41,277,033-531-2500,비지정,"강원특별자치도 동해시 중앙로 218 (천곡동, 해람병원)",129.1156844,37.5203311,176.76
강원특별자치도,동해시,약국,대학로약국,사립,2015,0,0,033-532-0088,비지정,"강원특별자치도 동해시 대학로 20 (천곡동, 명동빌딩)",129.1132355,37.52232731,176.47
강원특별자치도,동해시,약국,삼성약국,사립,2015,0,0,033-532-6918,비지정,강원특별자치도 동해시 발한로 212-1 (발한동),129.1090083,37.54840611,174.97
강원특별자치도,동해시,치과병원,동해화이트치과병원,사립,2015,0,0,033-531-2500,비지정,"강원특별자치도 동해시 천곡로 76, 3층 301호 (천곡동, 다나빌딩)",129.1132665,37.5228884,176.45
강원특별자치도,동해시,의원,All바른의원,사립,2015,0,0,033-531-7575,비지정,강원특별자치도 동해시 발한로 210 (발한동),129.1090751,37.5482461,174.98
강원특별자치도,동해시,의원,제일의원,사립,2015,0,0,033-534-2835,비지정,강원특별자치도 동해시 오일장길 30 (구미동),129.1261695,37.4822771,179.36
강원특별자치도,동해시,의원,조아가정의학과의원,사립,2015,0,0,033-534-7559,비지정,"강원특별자치도 동해시 한섬로 94 (천곡동, 동해농협)      3층",129.1142378,37.5203482,176.64
강원특별자치도,동해시,의원,청운마취통증의학과의원,사립,2016,1,2,033-532-9114,비지정,강원특별자치도 동해시 청운1길 48 (쇄운동),129.1132355,37.5223273,176.47
강원특별자치도,동해시,약국,그랜드약국,사립,2016,0,0,033-535-7770,비지정,강원특별자치도 동해시 청운1길 48 (쇄운동),129.1084789,37.48579171,177.78
강원특별자치도,동해시,치과병원,하얀미소치과병원,개인,2016,0,0,033-531-8575,비지정,강원특별자치도 동해시 발한로 224 (발한동),129.108661,37.550483,174.85
강원특별자치도,동해시,의원,세종의원,사립,2016,0,0,033-532-4814,비지정,"강원특별자치도 동해시 일출로 15 (발한동, 동해물약국)",129.1096562,37.5505805,174.93
강원특별자치도,동해시,의원,우리들연합의원,사립,2016,0,0,033-532-8244,비지정,"강원특별자치도 동해시 송정중앙로 33 (송정동, 송정연합의원)",129.1260781,37.4964549,178.69
강원특별자치도,동해시,의원,아이리스의원,개인,2016,0,0,033-535-0032,비지정,"강원특별자치도 동해시 천곡로 86 (천곡동, 동진빌딩)",129.114462,37.524191,176.49
강원특별자치도,동해시,의원,이재현내과의원,사립,2016,0,0,033-535-1616,비지정,강원특별자치도 동해시 청운1길 48 (쇄운동),129.1084789,37.4857917,177.78
강원특별자치도,동해시,치과병원,바른치과교정과치과병원,개인,2017,0,0,033-535-2885,비지정,"강원특별자치도 동해시 중앙로 229, 3층 (천곡동)",129.1142114,37.5211612,176.6
